"","SYMBOL","GO","EVIDENCE","ONTOLOGY"
"3103","YARS2","GO:0005759","TAS","CC"
"3104","YARS2","GO:0006412","NAS","BP"
"3105","YARS2","GO:0006418","TAS","BP"
"3106","YARS2","GO:0010467","TAS","BP"
"3107","YARS2","GO:0042803","IPI","MF"
"3108","YARS2","GO:0043039","IDA","BP"
"3109","YARS2","GO:0044822","IDA","MF"
"3110","YARS2","GO:0070184","IC","BP"
"3111","YARS2","GO:0070184","IMP","BP"
"3112","YARS2","GO:0072545","IDA","MF"
"3113","CEP55","GO:0000281","IGI","BP"
"3114","CEP55","GO:0000920","IMP","BP"
"3115","CEP55","GO:0005515","IPI","MF"
"3116","CEP55","GO:0005813","IDA","CC"
"3117","CEP55","GO:0005814","IEA","CC"
"3118","CEP55","GO:0016020","IDA","CC"
"3119","CEP55","GO:0030496","IDA","CC"
"3120","CEP55","GO:0032154","IEA","CC"
"3121","CEP55","GO:0045171","IEA","CC"
"3122","CEP55","GO:0045184","IMP","BP"
"3123","MBOAT4","GO:0005789","TAS","CC"
"3124","MBOAT4","GO:0016412","IDA","MF"
"3125","MBOAT4","GO:0018191","IDA","BP"
"3126","MBOAT4","GO:0030176","ISS","CC"
"3127","MBOAT4","GO:0044267","TAS","BP"
"3128","LOC100132069",NA,NA,NA
"3129","LINC00159",NA,NA,NA
"3130","MYCBP","GO:0003713","IDA","MF"
"3131","MYCBP","GO:0005515","IPI","MF"
"3132","MYCBP","GO:0005634","IDA","CC"
"3133","MYCBP","GO:0005737","IDA","CC"
"3134","MYCBP","GO:0005739","IEA","CC"
"3135","MYCBP","GO:0005813","IDA","CC"
"3136","MYCBP","GO:0006351","IEA","BP"
"3137","MYCBP","GO:0006355","IDA","BP"
"3138","MYCBP","GO:0007283","IEP","BP"
"3139","SPCS2P4",NA,NA,NA
"3140","LOC644925",NA,NA,NA
"3141","IGHVIII-2-1",NA,NA,NA
"3142","PAQR9","GO:0004872","IBA","MF"
"3143","PAQR9","GO:0016021","IEA","CC"
"3144","LOC393076",NA,NA,NA
"3145","MRT16",NA,NA,NA
"3146","OR7E5P",NA,NA,NA
"3147","RPL31P28",NA,NA,NA
"3148","MTND5P31",NA,NA,NA
"3149","LOC105376505",NA,NA,NA
"3150","LOC100419706",NA,NA,NA
"3151","MCI2",NA,NA,NA
"3152","LOC105371315",NA,NA,NA
"3153","BAD","GO:0001836","IEA","BP"
"3154","BAD","GO:0005515","IPI","MF"
"3155","BAD","GO:0005543","IMP","MF"
"3156","BAD","GO:0005739","IDA","CC"
"3157","BAD","GO:0005741","IDA","CC"
"3158","BAD","GO:0005741","TAS","CC"
"3159","BAD","GO:0005829","IDA","CC"
"3160","BAD","GO:0005829","TAS","CC"
"3161","BAD","GO:0006007","IEA","BP"
"3162","BAD","GO:0006915","IDA","BP"
"3163","BAD","GO:0006915","TAS","BP"
"3164","BAD","GO:0006919","ISS","BP"
"3165","BAD","GO:0007173","TAS","BP"
"3166","BAD","GO:0008289","IDA","MF"
"3167","BAD","GO:0008543","TAS","BP"
"3168","BAD","GO:0008625","IEA","BP"
"3169","BAD","GO:0008630","IEA","BP"
"3170","BAD","GO:0008656","IDA","MF"
"3171","BAD","GO:0009749","IEA","BP"
"3172","BAD","GO:0010508","TAS","BP"
"3173","BAD","GO:0010918","ISS","BP"
"3174","BAD","GO:0019050","IEA","BP"
"3175","BAD","GO:0019221","IEA","BP"
"3176","BAD","GO:0019901","IPI","MF"
"3177","BAD","GO:0030346","IEA","MF"
"3178","BAD","GO:0032024","ISS","BP"
"3179","BAD","GO:0032355","IEA","BP"
"3180","BAD","GO:0032570","IEA","BP"
"3181","BAD","GO:0033133","ISS","BP"
"3182","BAD","GO:0033574","IEA","BP"
"3183","BAD","GO:0034201","IEA","BP"
"3184","BAD","GO:0035774","IEA","BP"
"3185","BAD","GO:0038095","TAS","BP"
"3186","BAD","GO:0042493","IEA","BP"
"3187","BAD","GO:0042542","IEA","BP"
"3188","BAD","GO:0042593","ISS","BP"
"3189","BAD","GO:0043065","IDA","BP"
"3190","BAD","GO:0043065","IMP","BP"
"3191","BAD","GO:0043065","TAS","BP"
"3192","BAD","GO:0043200","IEA","BP"
"3193","BAD","GO:0043280","IDA","BP"
"3194","BAD","GO:0043422","IEA","MF"
"3195","BAD","GO:0044342","ISS","BP"
"3196","BAD","GO:0045087","TAS","BP"
"3197","BAD","GO:0045471","IEA","BP"
"3198","BAD","GO:0045579","IEA","BP"
"3199","BAD","GO:0045582","IEA","BP"
"3200","BAD","GO:0045862","IDA","BP"
"3201","BAD","GO:0045918","IMP","BP"
"3202","BAD","GO:0046031","ISS","BP"
"3203","BAD","GO:0046034","ISS","BP"
"3204","BAD","GO:0046902","IMP","BP"
"3205","BAD","GO:0046931","IDA","BP"
"3206","BAD","GO:0046982","IEA","MF"
"3207","BAD","GO:0048011","TAS","BP"
"3208","BAD","GO:0048015","TAS","BP"
"3209","BAD","GO:0050679","IMP","BP"
"3210","BAD","GO:0051384","IEA","BP"
"3211","BAD","GO:0051592","IEA","BP"
"3212","BAD","GO:0060139","IEA","BP"
"3213","BAD","GO:0060154","IEA","BP"
"3214","BAD","GO:0071247","IEA","BP"
"3215","BAD","GO:0071260","IEP","BP"
"3216","BAD","GO:0071316","IDA","BP"
"3217","BAD","GO:0071396","IEA","BP"
"3218","BAD","GO:0071456","IEP","BP"
"3219","BAD","GO:0090200","IMP","BP"
"3220","BAD","GO:0097190","TAS","BP"
"3221","BAD","GO:0097191","IMP","BP"
"3222","BAD","GO:0097192","IEA","BP"
"3223","BAD","GO:0097193","IMP","BP"
"3224","BAD","GO:0097193","TAS","BP"
"3225","BAD","GO:0097202","IDA","BP"
"3226","BAD","GO:1900740","TAS","BP"
"3227","BAD","GO:1901216","IEA","BP"
"3228","BAD","GO:2000078","ISS","BP"
"3229","BAD","GO:2001244","TAS","BP"
"3230","LOC101928512",NA,NA,NA
"3231","EPS15","GO:0005509","IEA","MF"
"3232","EPS15","GO:0005515","IPI","MF"
"3233","EPS15","GO:0005737","IDA","CC"
"3234","EPS15","GO:0005829","TAS","CC"
"3235","EPS15","GO:0005886","IDA","CC"
"3236","EPS15","GO:0005905","TAS","CC"
"3237","EPS15","GO:0006895","IMP","BP"
"3238","EPS15","GO:0007173","TAS","BP"
"3239","EPS15","GO:0008283","TAS","BP"
"3240","EPS15","GO:0015031","IEA","BP"
"3241","EPS15","GO:0016020","IDA","CC"
"3242","EPS15","GO:0016050","TAS","BP"
"3243","EPS15","GO:0017124","IEA","MF"
"3244","EPS15","GO:0019065","IMP","BP"
"3245","EPS15","GO:0030122","IEA","CC"
"3246","EPS15","GO:0031593","IDA","MF"
"3247","EPS15","GO:0031901","IEA","CC"
"3248","EPS15","GO:0032456","IC","BP"
"3249","EPS15","GO:0042059","TAS","BP"
"3250","EPS15","GO:0042802","IEA","MF"
"3251","EPS15","GO:0043231","IDA","CC"
"3252","EPS15","GO:0046718","IMP","BP"
"3253","EPS15","GO:0048268","IDA","BP"
"3254","EPS15","GO:0060170","IEA","CC"
"3255","LOC401021",NA,NA,NA
"3256","GOLGA4P2",NA,NA,NA
"3257","ENTPD7","GO:0008152","IEA","BP"
"3258","ENTPD7","GO:0016021","IEA","CC"
"3259","ENTPD7","GO:0016787","IEA","MF"
"3260","ENTPD7","GO:0030659","IEA","CC"
"3261","ENTPD7","GO:0046872","IEA","MF"
"3262","TTLL9","GO:0005737","IEA","CC"
"3263","TTLL9","GO:0005874","IEA","CC"
"3264","TTLL9","GO:0005929","IEA","CC"
"3265","TTLL9","GO:0006464","IEA","BP"
"3266","TTLL9","GO:0016874","IEA","MF"
"3267","LOC101928446",NA,NA,NA
"3268","LOC105379118",NA,NA,NA
"3269","RNA5SP102",NA,NA,NA
"3270","SPON1","GO:0005515","IPI","MF"
"3271","SPON1","GO:0005578","IEA","CC"
"3272","SPON1","GO:0005615","IDA","CC"
"3273","SPON1","GO:0005788","TAS","CC"
"3274","SPON1","GO:0006493","TAS","BP"
"3275","SPON1","GO:0007155","IEA","BP"
"3276","SPON1","GO:0031012","IDA","CC"
"3277","SPON1","GO:0031012","ISS","CC"
"3278","SPON1","GO:0036066","TAS","BP"
"3279","SPON1","GO:0043687","TAS","BP"
"3280","SPON1","GO:0044267","TAS","BP"
"3281","RAB1C","GO:0005525","IEA","MF"
"3282","RAB1C","GO:0005737","IEA","CC"
"3283","RAB1C","GO:0007264","IEA","BP"
"3284","RAB1C","GO:0015031","IEA","BP"
"3285","RAB1C","GO:0016020","IEA","CC"
"3286","XPO4","GO:0005515","IPI","MF"
"3287","XPO4","GO:0005654","IDA","CC"
"3288","XPO4","GO:0005737","IDA","CC"
"3289","XPO4","GO:0015031","IEA","BP"
"3290","XPO4","GO:0046827","IMP","BP"
"3291","STK40","GO:0003016","IEA","BP"
"3292","STK40","GO:0004674","IEA","MF"
"3293","STK40","GO:0005515","IPI","MF"
"3294","STK40","GO:0005524","IEA","MF"
"3295","STK40","GO:0005654","IDA","CC"
"3296","STK40","GO:0005737","IDA","CC"
"3297","STK40","GO:0005977","IEA","BP"
"3298","STK40","GO:0006468","IEA","BP"
"3299","STK40","GO:0010468","IEA","BP"
"3300","STK40","GO:0035264","IEA","BP"
"3301","STK40","GO:0043066","IEA","BP"
"3302","STK40","GO:0043408","IEA","BP"
"3303","STK40","GO:0048286","IEA","BP"
"3304","STK40","GO:0060425","IEA","BP"
"3305","LOC105370378",NA,NA,NA
"3306","CPSF7","GO:0000166","IEA","MF"
"3307","CPSF7","GO:0000398","TAS","BP"
"3308","CPSF7","GO:0005515","IPI","MF"
"3309","CPSF7","GO:0005634","IDA","CC"
"3310","CPSF7","GO:0005654","TAS","CC"
"3311","CPSF7","GO:0005849","IDA","CC"
"3312","CPSF7","GO:0006366","TAS","BP"
"3313","CPSF7","GO:0006369","TAS","BP"
"3314","CPSF7","GO:0008380","TAS","BP"
"3315","CPSF7","GO:0010467","TAS","BP"
"3316","CPSF7","GO:0016020","IDA","CC"
"3317","CPSF7","GO:0031124","TAS","BP"
"3318","CPSF7","GO:0044822","IDA","MF"
"3319","CPSF7","GO:0051262","IDA","BP"
"3320","CDRT13",NA,NA,NA
"3321","SNORD115-19",NA,NA,NA
"3322","SNORA11B",NA,NA,NA
"3323","SLC6A6","GO:0005328","IEA","MF"
"3324","SLC6A6","GO:0005369","IEA","MF"
"3325","SLC6A6","GO:0005886","TAS","CC"
"3326","SLC6A6","GO:0005887","IEA","CC"
"3327","SLC6A6","GO:0006520","TAS","BP"
"3328","SLC6A6","GO:0006810","TAS","BP"
"3329","SLC6A6","GO:0006811","TAS","BP"
"3330","SLC6A6","GO:0006836","IEA","BP"
"3331","SLC6A6","GO:0006865","TAS","BP"
"3332","SLC6A6","GO:0015734","IEA","BP"
"3333","SLC6A6","GO:0016021","TAS","CC"
"3334","SLC6A6","GO:0030977","IEA","MF"
"3335","SLC6A6","GO:0055085","TAS","BP"
"3336","SLC6A6","GO:1903825","IEA","BP"
"3337","SLC6A6","GO:1903825","TAS","BP"
"3338","PDHA1P1",NA,NA,NA
"3339","MKLN1-AS",NA,NA,NA
"3340","HMGN1P28",NA,NA,NA
"3341","LOC105371617",NA,NA,NA
"3342","LOC105373264",NA,NA,NA
"3343","TRGV4",NA,NA,NA
"3344","LOC100128430",NA,NA,NA
"3345","ANKRD20A10P",NA,NA,NA
"3346","LOC105371318",NA,NA,NA
"3347","LOC102725031",NA,NA,NA
"3348","VGLL2","GO:0003713","IEA","MF"
"3349","VGLL2","GO:0005515","IPI","MF"
"3350","VGLL2","GO:0005634","IEA","CC"
"3351","VGLL2","GO:0005737","IEA","CC"
"3352","VGLL2","GO:0006351","IEA","BP"
"3353","VGLL2","GO:0007519","IEA","BP"
"3354","VGLL2","GO:0045944","IEA","BP"
"3355","SEC61A2","GO:0002474","TAS","BP"
"3356","SEC61A2","GO:0002479","TAS","BP"
"3357","SEC61A2","GO:0003674","ND","MF"
"3358","SEC61A2","GO:0005789","IEA","CC"
"3359","SEC61A2","GO:0008150","ND","BP"
"3360","SEC61A2","GO:0015031","IEA","BP"
"3361","SEC61A2","GO:0016021","IEA","CC"
"3362","SEC61A2","GO:0042590","TAS","BP"
"3363","SEC61A2","GO:0043022","IEA","MF"
"3364","TMEM75","GO:0016021","IEA","CC"
"3365","LOC105369617",NA,NA,NA
"3366","TRT-TGT6-1",NA,NA,NA
"3367","TXNP5",NA,NA,NA
"3368","MTHFD2P1",NA,NA,NA
"3369","CCDC58P1",NA,NA,NA
"3370","TMEM70","GO:0003674","ND","MF"
"3371","TMEM70","GO:0005654","IDA","CC"
"3372","TMEM70","GO:0005739","IDA","CC"
"3373","TMEM70","GO:0005743","IEA","CC"
"3374","TMEM70","GO:0032592","IDA","CC"
"3375","TMEM70","GO:0033615","IMP","BP"
"3376","POLR2M","GO:0003899","IEA","MF"
"3377","POLR2M","GO:0005635","IDA","CC"
"3378","POLR2M","GO:0016591","IDA","CC"
"3379","POLR2M","GO:0032774","IEA","BP"
"3380","POLR2M","GO:0043025","IEA","CC"
"3381","POLR2M","GO:0051685","IEA","BP"
"3382","RBM17P2",NA,NA,NA
"3383","MBD3L3","GO:0006351","IEA","BP"
"3384","MBD3L3","GO:0006355","IEA","BP"
"3385","ENO1P4",NA,NA,NA
"3386","PLXNB1","GO:0002116","IDA","CC"
"3387","PLXNB1","GO:0002116","TAS","CC"
"3388","PLXNB1","GO:0004872","TAS","MF"
"3389","PLXNB1","GO:0004888","NAS","MF"
"3390","PLXNB1","GO:0005515","IPI","MF"
"3391","PLXNB1","GO:0005576","IEA","CC"
"3392","PLXNB1","GO:0005622","IEA","CC"
"3393","PLXNB1","GO:0005886","TAS","CC"
"3394","PLXNB1","GO:0005887","IDA","CC"
"3395","PLXNB1","GO:0005887","NAS","CC"
"3396","PLXNB1","GO:0007162","IDA","BP"
"3397","PLXNB1","GO:0007165","TAS","BP"
"3398","PLXNB1","GO:0007411","TAS","BP"
"3399","PLXNB1","GO:0008360","IDA","BP"
"3400","PLXNB1","GO:0014068","ISS","BP"
"3401","PLXNB1","GO:0016477","NAS","BP"
"3402","PLXNB1","GO:0017154","IDA","MF"
"3403","PLXNB1","GO:0017154","TAS","MF"
"3404","PLXNB1","GO:0030215","TAS","MF"
"3405","PLXNB1","GO:0032794","ISS","MF"
"3406","PLXNB1","GO:0033689","ISS","BP"
"3407","PLXNB1","GO:0035556","NAS","BP"
"3408","PLXNB1","GO:0043547","ISS","BP"
"3409","PLXNB1","GO:0043931","ISS","BP"
"3410","PLXNB1","GO:0048812","ISS","BP"
"3411","PLXNB1","GO:0050772","IEA","BP"
"3412","PLXNB1","GO:0051493","IDA","BP"
"3413","PLXNB1","GO:0071526","IDA","BP"
"3414","PLXNB1","GO:1900220","ISS","BP"
"3415","TCEB1P22",NA,NA,NA
"3416","GSTA1","GO:0004364","IDA","MF"
"3417","GSTA1","GO:0004364","NAS","MF"
"3418","GSTA1","GO:0005829","TAS","CC"
"3419","GSTA1","GO:0006749","IDA","BP"
"3420","GSTA1","GO:0006805","TAS","BP"
"3421","GSTA1","GO:0008152","IC","BP"
"3422","GSTA1","GO:0030855","IEP","BP"
"3423","GSTA1","GO:0044281","TAS","BP"
"3424","GSTA1","GO:0070062","IDA","CC"
"3425","GSTA1","GO:1901687","TAS","BP"
"3426","LOC105375782",NA,NA,NA
"3427","SATB1","GO:0000122","IMP","BP"
"3428","SATB1","GO:0000977","IDA","MF"
"3429","SATB1","GO:0001227","IDA","MF"
"3430","SATB1","GO:0003682","IEA","MF"
"3431","SATB1","GO:0003690","TAS","MF"
"3432","SATB1","GO:0005515","IPI","MF"
"3433","SATB1","GO:0005634","IDA","CC"
"3434","SATB1","GO:0005654","TAS","CC"
"3435","SATB1","GO:0005720","IEA","CC"
"3436","SATB1","GO:0006325","TAS","BP"
"3437","SATB1","GO:0006338","IEA","BP"
"3438","SATB1","GO:0006351","IEA","BP"
"3439","SATB1","GO:0006915","TAS","BP"
"3440","SATB1","GO:0006921","TAS","BP"
"3441","SATB1","GO:0008544","IEA","BP"
"3442","SATB1","GO:0016032","IEA","BP"
"3443","SATB1","GO:0016363","IEA","CC"
"3444","SATB1","GO:0016571","IEA","BP"
"3445","SATB1","GO:0016605","IDA","CC"
"3446","SATB1","GO:0043367","IEA","BP"
"3447","SATB1","GO:0043374","IEA","BP"
"3448","SATB1","GO:0050798","IEA","BP"
"3449","SATB1","GO:0060004","IEA","BP"
"3450","LOC105373678",NA,NA,NA
"3451","LOC105372691",NA,NA,NA
"3452","LOC100505736",NA,NA,NA
"3453","RPS24P17",NA,NA,NA
"3454","LRRC20","GO:0005515","IPI","MF"
"3455","HES2","GO:0003690","IEA","MF"
"3456","HES2","GO:0005634","IEA","CC"
"3457","HES2","GO:0006351","IEA","BP"
"3458","HES2","GO:0008134","NAS","MF"
"3459","HES2","GO:0045892","IEA","BP"
"3460","HES2","GO:0046983","IEA","MF"
"3461","LOC105374968",NA,NA,NA
"3462","LOC105373253",NA,NA,NA
"3463","ZNF808","GO:0003677","IEA","MF"
"3464","ZNF808","GO:0003700","IBA","MF"
"3465","ZNF808","GO:0005634","IEA","CC"
"3466","ZNF808","GO:0006351","IEA","BP"
"3467","ZNF808","GO:0006355","IBA","BP"
"3468","ZNF808","GO:0046872","IEA","MF"
"3469","ICE2","GO:0005515","IPI","MF"
"3470","ICE2","GO:0008023","IDA","CC"
"3471","ICE2","GO:0008023","IMP","CC"
"3472","ICE2","GO:0015030","IDA","CC"
"3473","ICE2","GO:0035327","IDA","CC"
"3474","ICE2","GO:0035363","IDA","CC"
"3475","ICE2","GO:0042795","IMP","BP"
"3476","ICE2","GO:0042796","IMP","BP"
"3477","ICE2","GO:0045945","IMP","BP"
"3478","OR4K4P",NA,NA,NA
"3479","LOC100286986",NA,NA,NA
"3480","MIR1178",NA,NA,NA
"3481","LOC101054525",NA,NA,NA
"3482","DPYD-IT1",NA,NA,NA
"3483","ZPBP2","GO:0001669","IEA","CC"
"3484","ZPBP2","GO:0001675","IEA","BP"
"3485","ZPBP2","GO:0002199","IEA","CC"
"3486","ZPBP2","GO:0005576","IEA","CC"
"3487","ZPBP2","GO:0005634","IDA","CC"
"3488","ZPBP2","GO:0007339","IEA","BP"
"3489","ZPBP2","GO:0044297","IEA","CC"
"3490","RECQL4","GO:0000405","IDA","MF"
"3491","RECQL4","GO:0000733","IDA","BP"
"3492","RECQL4","GO:0005524","IDA","MF"
"3493","RECQL4","GO:0005634","IEA","CC"
"3494","RECQL4","GO:0005737","IEA","CC"
"3495","RECQL4","GO:0006260","IDA","BP"
"3496","RECQL4","GO:0006281","TAS","BP"
"3497","RECQL4","GO:0006310","IEA","BP"
"3498","RECQL4","GO:0007275","TAS","BP"
"3499","RECQL4","GO:0008270","IEA","MF"
"3500","RECQL4","GO:0016020","IDA","CC"
"3501","RECQL4","GO:0032508","IDA","BP"
"3502","RECQL4","GO:0036310","IDA","MF"
"3503","RECQL4","GO:0043140","IMP","MF"
"3504","LOC105379673",NA,NA,NA
"3505","SLC10A3","GO:0005887","IBA","CC"
"3506","SLC10A3","GO:0008508","IBA","MF"
"3507","SLC10A3","GO:0015721","IBA","BP"
"3508","SLC10A3","GO:0032526","IEA","BP"
"3509","SLC10A3","GO:0055085","IEA","BP"
"3510","ANKK1","GO:0004674","IEA","MF"
"3511","ANKK1","GO:0005524","IEA","MF"
"3512","ANKK1","GO:0006468","IEA","BP"
"3513","LOC100422157",NA,NA,NA
"3514","SNORD115-8",NA,NA,NA
"3515","SNORA1",NA,NA,NA
"3516","OR13F1","GO:0004930","IEA","MF"
"3517","OR13F1","GO:0004984","IEA","MF"
"3518","OR13F1","GO:0005886","TAS","CC"
"3519","OR13F1","GO:0007186","IEA","BP"
"3520","OR13F1","GO:0016021","IEA","CC"
"3521","OR13F1","GO:0050911","IEA","BP"
"3522","LOC105371491",NA,NA,NA
"3523","PPM1N","GO:0000287","IEA","MF"
"3524","PPM1N","GO:0004721","IEA","MF"
"3525","PPM1N","GO:0016311","IEA","BP"
"3526","PPM1N","GO:0030145","IEA","MF"
"3527","IGHVIII-13-1",NA,NA,NA
"3528","CSNK2A2","GO:0000278","TAS","BP"
"3529","CSNK2A2","GO:0004674","IEA","MF"
"3530","CSNK2A2","GO:0005515","IPI","MF"
"3531","CSNK2A2","GO:0005524","IEA","MF"
"3532","CSNK2A2","GO:0005634","IDA","CC"
"3533","CSNK2A2","GO:0005829","TAS","CC"
"3534","CSNK2A2","GO:0006351","IEA","BP"
"3535","CSNK2A2","GO:0006355","IEA","BP"
"3536","CSNK2A2","GO:0006468","IEA","BP"
"3537","CSNK2A2","GO:0006915","IEA","BP"
"3538","CSNK2A2","GO:0007411","TAS","BP"
"3539","CSNK2A2","GO:0016055","IEA","BP"
"3540","CSNK2A2","GO:0031519","IDA","CC"
"3541","CSNK2A2","GO:0047485","IPI","MF"
"3542","CSNK2A2","GO:0071174","IMP","BP"
"3543","LOC100419906",NA,NA,NA
"3544","CASZ1","GO:0003677","IEA","MF"
"3545","CASZ1","GO:0005654","IDA","CC"
"3546","CASZ1","GO:0005737","IDA","CC"
"3547","CASZ1","GO:0006351","IEA","BP"
"3548","CASZ1","GO:0006355","IEA","BP"
"3549","CASZ1","GO:0007275","IEA","BP"
"3550","CASZ1","GO:0043231","IDA","CC"
"3551","CASZ1","GO:0046872","IEA","MF"
"3552","SLC10A5P1",NA,NA,NA
"3553","SNORD114-28",NA,NA,NA
"3554","NUS1","GO:0001525","IEA","BP"
"3555","NUS1","GO:0003674","ND","MF"
"3556","NUS1","GO:0005515","IPI","MF"
"3557","NUS1","GO:0005789","IDA","CC"
"3558","NUS1","GO:0006486","IEA","BP"
"3559","NUS1","GO:0016021","IEA","CC"
"3560","NUS1","GO:0016765","IEA","MF"
"3561","NUS1","GO:0030154","IEA","BP"
"3562","NUS1","GO:0032367","IGI","BP"
"3563","NUS1","GO:0055092","IEA","BP"
"3564","ALRH",NA,NA,NA
"3565","LOC100128840",NA,NA,NA
"3566","LOC100288211",NA,NA,NA
"3567","LOC105373328",NA,NA,NA
"3568","MIR508",NA,NA,NA
"3569","DEFA7P",NA,NA,NA
"3570","LOC105373263",NA,NA,NA
"3571","LOC100996275",NA,NA,NA
"3572","LOC105370411",NA,NA,NA
"3573","LOC102724866",NA,NA,NA
"3574","LOC105373404",NA,NA,NA
"3575","LRRC32","GO:0005887","TAS","CC"
"3576","LRRC32","GO:0010628","IEA","BP"
"3577","LRRC32","GO:0046007","IEA","BP"
"3578","LRRC32","GO:0050710","IEA","BP"
"3579","IDH2","GO:0000287","ISS","MF"
"3580","IDH2","GO:0004450","EXP","MF"
"3581","IDH2","GO:0004450","IDA","MF"
"3582","IDH2","GO:0004450","ISS","MF"
"3583","IDH2","GO:0005739","IDA","CC"
"3584","IDH2","GO:0005743","IEA","CC"
"3585","IDH2","GO:0005759","TAS","CC"
"3586","IDH2","GO:0005975","NAS","BP"
"3587","IDH2","GO:0006097","IEA","BP"
"3588","IDH2","GO:0006099","TAS","BP"
"3589","IDH2","GO:0006102","ISS","BP"
"3590","IDH2","GO:0006103","ISS","BP"
"3591","IDH2","GO:0044237","TAS","BP"
"3592","IDH2","GO:0044281","TAS","BP"
"3593","IDH2","GO:0051287","IEA","MF"
"3594","IDH2","GO:0070062","IDA","CC"
"3595","CAPN10","GO:0000149","ISS","MF"
"3596","CAPN10","GO:0004198","IMP","MF"
"3597","CAPN10","GO:0005623","IDA","CC"
"3598","CAPN10","GO:0005739","IDA","CC"
"3599","CAPN10","GO:0005829","IDA","CC"
"3600","CAPN10","GO:0005829","ISS","CC"
"3601","CAPN10","GO:0005886","ISS","CC"
"3602","CAPN10","GO:0006508","IMP","BP"
"3603","CAPN10","GO:0006921","IC","BP"
"3604","CAPN10","GO:0008092","ISS","MF"
"3605","CAPN10","GO:0031532","ISS","BP"
"3606","CAPN10","GO:0032024","IMP","BP"
"3607","CAPN10","GO:0032388","ISS","BP"
"3608","CAPN10","GO:0032869","IMP","BP"
"3609","CAPN10","GO:0046326","IMP","BP"
"3610","CAPN10","GO:0097050","IDA","BP"
"3611","CAPN10","GO:2000676","IEA","BP"
"3612","MIR4300",NA,NA,NA
"3613","LOC105378608",NA,NA,NA
"3614","KRT8P45",NA,NA,NA
"3615","PRR20C","GO:0005515","IPI","MF"
"3616","LOC105375999",NA,NA,NA
"3617","LOC105376252",NA,NA,NA
"3618","LOC105378052",NA,NA,NA
"3619","LOC105375087",NA,NA,NA
"3620","LOC100130370",NA,NA,NA
"3621","SERPINA12","GO:0004867","IBA","MF"
"3622","SERPINA12","GO:0005615","IBA","CC"
"3623","SERPINA12","GO:0005886","IEA","CC"
"3624","SERPINA12","GO:0010951","IBA","BP"
"3625","SERPINA12","GO:0014068","IEA","BP"
"3626","SERPINA12","GO:0045721","IEA","BP"
"3627","SERPINA12","GO:0046628","IEA","BP"
"3628","SERPINA12","GO:0051055","IEA","BP"
"3629","SERPINA12","GO:0090181","IEA","BP"
"3630","SERPINA12","GO:0090207","IEA","BP"
"3631","TXNDC17","GO:0004601","IDA","MF"
"3632","TXNDC17","GO:0005515","IPI","MF"
"3633","TXNDC17","GO:0005829","IDA","CC"
"3634","TXNDC17","GO:0009055","IDA","MF"
"3635","TXNDC17","GO:0033209","IMP","BP"
"3636","TXNDC17","GO:0047134","IDA","MF"
"3637","TXNDC17","GO:0055114","IDA","BP"
"3638","TXNDC17","GO:0070062","IDA","CC"
"3639","LOC100130451",NA,NA,NA
"3640","IGSF23","GO:0016021","IEA","CC"
"3641","LOC105371997",NA,NA,NA
"3642","LOC100418498",NA,NA,NA
"3643","MPVQTL1",NA,NA,NA
"3644","CLSTN2-AS1",NA,NA,NA
"3645","PGDP1",NA,NA,NA
"3646","FAM65C",NA,NA,NA
"3647","LOC359819",NA,NA,NA
"3648","RPL21P36",NA,NA,NA
"3649","RPS27P22",NA,NA,NA
"3650","LOC105378389",NA,NA,NA
"3651","FLJ16171",NA,NA,NA
"3652","CASP7","GO:0004197","TAS","MF"
"3653","CASP7","GO:0005515","IPI","MF"
"3654","CASP7","GO:0005634","IDA","CC"
"3655","CASP7","GO:0005654","TAS","CC"
"3656","CASP7","GO:0005737","TAS","CC"
"3657","CASP7","GO:0005829","IDA","CC"
"3658","CASP7","GO:0005829","TAS","CC"
"3659","CASP7","GO:0006508","IDA","BP"
"3660","CASP7","GO:0006915","TAS","BP"
"3661","CASP7","GO:0006921","TAS","BP"
"3662","CASP7","GO:0008234","TAS","MF"
"3663","CASP7","GO:0008635","TAS","BP"
"3664","CASP7","GO:0097193","TAS","BP"
"3665","CASP7","GO:0097194","IBA","BP"
"3666","CASP7","GO:0097200","IBA","MF"
"3667","MBTPS2","GO:0000139","TAS","CC"
"3668","MBTPS2","GO:0004222","IEA","MF"
"3669","MBTPS2","GO:0005737","IDA","CC"
"3670","MBTPS2","GO:0006987","TAS","BP"
"3671","MBTPS2","GO:0008203","IEA","BP"
"3672","MBTPS2","GO:0016021","IEA","CC"
"3673","MBTPS2","GO:0030968","TAS","BP"
"3674","MBTPS2","GO:0031293","IGI","BP"
"3675","MBTPS2","GO:0034976","ISS","BP"
"3676","MBTPS2","GO:0044267","TAS","BP"
"3677","MBTPS2","GO:0044281","TAS","BP"
"3678","MBTPS2","GO:0046872","IEA","MF"
"3679","MBTPS2","GO:0051091","IGI","BP"
"3680","MBTPS2","GO:1990440","IGI","BP"
"3681","SRPX","GO:0001845","IEA","BP"
"3682","SRPX","GO:0005776","IEA","CC"
"3683","SRPX","GO:0005783","IEA","CC"
"3684","SRPX","GO:0006914","IEA","BP"
"3685","SRPX","GO:0007155","IEA","BP"
"3686","SRPX","GO:0009986","IEA","CC"
"3687","SRPX","GO:0016020","TAS","CC"
